season,team,conference,offense_passingPlays_explosiveness,offense_passingPlays_successRate,offense_passingPlays_totalPPA,offense_passingPlays_ppa,offense_passingPlays_rate,offense_rushingPlays_explosiveness,offense_rushingPlays_successRate,offense_rushingPlays_totalPPA,offense_rushingPlays_ppa,offense_rushingPlays_rate,offense_passingDowns_explosiveness,offense_passingDowns_successRate,offense_passingDowns_ppa,offense_passingDowns_rate,offense_standardDowns_explosiveness,offense_standardDowns_successRate,offense_standardDowns_ppa,offense_standardDowns_rate,offense_havoc_db,offense_havoc_frontSeven,offense_havoc_total,offense_fieldPosition_averagePredictedPoints,offense_fieldPosition_averageStart,offense_pointsPerOpportunity,offense_totalOpportunies,offense_openFieldYardsTotal,offense_openFieldYards,offense_secondLevelYardsTotal,offense_secondLevelYards,offense_lineYardsTotal,offense_lineYards,offense_stuffRate,offense_powerSuccess,offense_explosiveness,offense_successRate,offense_totalPPA,offense_ppa,offense_drives,offense_plays,defense_passingPlays_explosiveness,defense_passingPlays_successRate,defense_passingPlays_totalPPA,defense_passingPlays_ppa,defense_passingPlays_rate,defense_rushingPlays_explosiveness,defense_rushingPlays_successRate,defense_rushingPlays_totalPPA,defense_rushingPlays_ppa,defense_rushingPlays_rate,defense_passingDowns_explosiveness,defense_passingDowns_successRate,defense_passingDowns_totalPPA,defense_passingDowns_ppa,defense_passingDowns_rate,defense_standardDowns_explosiveness,defense_standardDowns_successRate,defense_standardDowns_ppa,defense_standardDowns_rate,defense_havoc_db,defense_havoc_frontSeven,defense_havoc_total,defense_fieldPosition_averagePredictedPoints,defense_fieldPosition_averageStart,defense_pointsPerOpportunity,defense_totalOpportunies,defense_openFieldYardsTotal,defense_openFieldYards,defense_secondLevelYardsTotal,defense_secondLevelYards,defense_lineYardsTotal,defense_lineYards,defense_stuffRate,defense_powerSuccess,defense_explosiveness,defense_successRate,defense_totalPPA,defense_ppa,defense_drives,defense_plays
2015,Ball State,Mid-American,1.346007610821735,0.38197424892703863,60.5344287539008,0.12990220762639657,0.5109649122807017,0.8518374936403159,0.41627906976744183,15.809859748610121,0.036767115694442146,0.47149122807017546,1.4564488446009765,0.31353135313531355,0.15666361212850863,0.33223684210526316,0.8868681481529022,0.45648604269293924,0.035663273174527076,0.6677631578947368,0.009868421052631578,0.0,0.009868421052631578,1.423,69.8,3.2027027027027026,74,477,1.1093023255813954,399,0.9279069767441861,1234,2.870697674418605,0.17906976744186046,0.7066666666666667,1.0319356177576395,0.40899122807017546,69.1880078382251,0.07586404368226438,152,912,1.5953888423562033,0.5023809523809524,211.04165130101595,0.502480122145276,0.45064377682403434,1.044860823748605,0.4497991967871486,84.96257219984457,0.1706075746984831,0.5343347639484979,1.7401258686410095,0.41818181818181815,211.04165130101595,0.4994450952254074,0.29506437768240346,1.1005442003599304,0.5083713850837138,0.23695158275640776,0.7049356223175965,0.0075107296137339056,0.0,0.0075107296137339056,-1.293,72.0,4.044444444444444,90,0,1.7550200803212852,559,1.1224899598393574,1509,3.0299196787148595,0.178714859437751,0.7538461538461538,1.2643568770911644,0.48175965665236054,293.02459105794696,0.31440406765874135,152,932
2015,Baylor,Big 12,1.8783493925961916,0.47890818858560796,200.293621143931,0.49700650407923325,0.3630630630630631,1.029457276579498,0.51931330472103,201.89181219370022,0.2888294881168816,0.6297297297297297,2.2546423381491105,0.32752613240418116,0.43006472007306906,0.2585585585585586,1.1091783314969252,0.5710814094775213,0.3351064764238261,0.7414414414414414,0.011711711711711712,0.0,0.011711711711711712,1.439,69.8,4.530434782608696,115,1100,1.5736766809728182,955,1.3662374821173104,2426,3.470815450643777,0.1301859799713877,0.7956989247311828,1.3000889992722895,0.5081081081081081,399.22120475777973,0.35965874302502676,189,1110,1.7421763764717668,0.3905579399141631,121.97364825632937,0.26174602630113597,0.466,0.8861140852352103,0.4076190476190476,-2.5779870483893057,-0.004910451520741535,0.525,1.907146188810277,0.3342857142857143,121.97364825632937,0.2967602187132395,0.35,0.9817273644278166,0.4430769230769231,0.02261331530172816,0.65,0.014,0.0,0.014,-1.461,68.8,3.5697674418604652,86,0,1.041904761904762,569,1.0838095238095238,1434,2.731809523809524,0.23238095238095238,0.6956521739130435,1.2490705803605273,0.405,118.56473149575712,0.11856473149575712,188,1000
2015,Boise State,Mountain West,1.4900275343103453,0.44990892531876137,137.98926550739122,0.2513465674087272,0.49773345421577514,1.0414189859471894,0.44886363636363635,64.6439726323596,0.1224317663491659,0.4786944696282865,1.6892570082431957,0.36363636363636365,0.2374072077573207,0.30915684496826834,1.0480142186686077,0.505249343832021,0.14822975568275365,0.6908431550317317,0.010879419764279238,0.0,0.010879419764279238,1.602,67.7,3.786324786324786,117,867,1.6420454545454546,577,1.0928030303030303,1464,2.7729166666666667,0.20075757575757575,0.75,1.2042305367575055,0.4614687216681777,193.90693167550464,0.17579957540843577,188,1103,1.721689010041508,0.3424657534246575,45.58078046701138,0.10406570882879311,0.5087108013937283,1.118363275129957,0.30413625304136255,-12.491627110630814,-0.03039325331053726,0.47735191637630664,2.113090905263225,0.2515151515151515,45.58078046701138,0.20395816708049802,0.3832752613240418,1.0656426594194819,0.3822975517890772,-0.0798694065932175,0.6167247386759582,0.025551684088269456,0.0,0.025551684088269456,-1.212,72.4,2.59375,64,0,1.1873479318734792,350,0.851581508515815,900,2.18978102189781,0.2773722627737226,0.5681818181818182,1.3696223951014073,0.3321718931475029,24.89554023556585,0.028914680877544542,181,861
2015,Boston College,ACC,1.6635895124366389,0.2947761194029851,9.254590043006516,0.03453205239927805,0.35402906208718626,1.0345894188611804,0.3581780538302277,-6.229435549684781,-0.012897382090444682,0.6380449141347424,1.7461764484064175,0.2891156462585034,0.2159016308404035,0.38837516512549536,0.9250049348733161,0.37365010799136067,-0.13478750339439827,0.6116248348745046,0.011889035667107,0.0,0.011889035667107,1.42,70.1,2.9655172413793105,58,705,1.4596273291925466,557,1.153209109730849,1171,2.4250517598343686,0.2650103519668737,0.6410256410256411,1.1955459373939115,0.34081902245706736,1.06846539547223,0.0014114470217598811,161,757,1.7176924447771664,0.3147632311977716,13.001942083235956,0.03621710886695252,0.46866840731070497,0.8201717190700902,0.2641025641025641,-76.68882667135195,-0.19663801710603065,0.5091383812010444,1.701091359041989,0.22839506172839505,13.001942083235956,0.010186637575205116,0.42297650130548303,0.9484527652615478,0.3597285067873303,-0.15583605936838976,0.577023498694517,0.016971279373368148,0.0,0.016971279373368148,-1.375,70.8,2.3684210526315788,57,0,0.9794871794871794,329,0.8435897435897436,739,1.8943589743589744,0.31025641025641026,0.5769230769230769,1.1874881984793704,0.304177545691906,-65.57906766646181,-0.08561235987788748,162,766
2015,Bowling Green,Mid-American,1.5716871163672437,0.4966996699669967,248.9755766474818,0.4108507865469997,0.5459459459459459,1.1026307708898293,0.48185483870967744,132.93525206757684,0.26801462110398555,0.44684684684684683,2.2315079590676925,0.4043887147335423,0.6489039021802631,0.2873873873873874,1.063186271414147,0.5297092288242731,0.21699555258230724,0.7126126126126127,0.007207207207207207,0.0,0.007207207207207207,1.388,70.3,4.58252427184466,103,811,1.6350806451612903,598,1.2056451612903225,1557,3.139516129032258,0.16532258064516128,0.7108433734939759,1.3382109022668975,0.4936936936936937,378.64382688810895,0.3411205647640621,183,1110,1.5894393680027845,0.3956262425447316,79.17716693465526,0.15740987462158104,0.47274436090225563,1.0049539843725293,0.43462246777163904,66.21563057004636,0.12194407103139292,0.5103383458646616,1.6276816683518067,0.3917808219178082,79.17716693465526,0.36704478731993423,0.3430451127819549,1.017770214129496,0.4434907010014306,0.008900029388993903,0.6569548872180451,0.018796992481203006,0.0,0.018796992481203006,-1.378,70.1,3.4086021505376345,93,0,1.1049723756906078,643,1.1841620626151013,1588,2.925046040515654,0.20441988950276244,0.6714285714285714,1.2103029689943756,0.4257518796992481,140.19246791468274,0.13175983826567925,182,1064
2015,Buffalo,Mid-American,1.3891677943026968,0.44522144522144524,103.15154390050043,0.24044648927855578,0.5244498777506112,0.8640446369691638,0.39893617021276595,18.299409550252353,0.04866864242088392,0.45965770171149145,1.4779395509693372,0.3284671532846715,0.23084702146061192,0.33496332518337407,0.9708176832591735,0.4834558823529412,0.09161540466425899,0.6650366748166259,0.019559902200488997,0.0,0.019559902200488997,1.272,71.5,3.298507462686567,67,287,0.7632978723404256,362,0.9627659574468085,1097,2.9167553191489364,0.20212765957446807,0.6785714285714286,1.1001122104374021,0.4315403422982885,113.09086401756457,0.1382528899970227,141,818,1.5937565716391093,0.4135135135135135,31.907595320909678,0.0862367441105667,0.45012165450121655,0.9963529733780255,0.435665914221219,50.9006271279598,0.11489983550329526,0.5389294403892944,1.8923253963880138,0.32936507936507936,31.907595320909678,0.2799974030712454,0.30656934306569344,1.0143394190835744,0.47543859649122805,0.010611698027888073,0.6934306569343066,0.015815085158150853,0.0,0.015815085158150853,-1.467,69.3,3.1875,80,0,1.4221218961625282,496,1.1196388261851016,1292,2.916252821670429,0.18961625282167044,0.6833333333333333,1.22019488833857,0.4306569343065693,76.60801344985003,0.09319709665431877,151,822
2015,BYU,Big 12,1.4940459505182482,0.43609022556390975,132.68631024709785,0.2494103576073268,0.5738942826321467,1.1297429327276018,0.41732283464566927,54.625444501313005,0.14337387008218636,0.4110032362459547,1.8884386761241791,0.34177215189873417,0.32405146937016155,0.3408845738942826,1.0707487861639167,0.486088379705401,0.1319598528897089,0.6591154261057174,0.012944983818770227,0.0,0.012944983818770227,1.348,70.8,4.2,85,528,1.3858267716535433,381,1.0,1011,2.653805774278215,0.2073490813648294,0.7142857142857143,1.2887994234866533,0.4368932038834951,183.0277344365832,0.19744092172231198,169,927,1.4765040513648005,0.3840909090909091,50.50606422412249,0.11478650960027839,0.47516198704103674,1.0568824766371094,0.3705263157894737,10.60092842246803,0.022317744047301115,0.5129589632829373,1.6770871208615177,0.31402439024390244,50.50606422412249,0.18429003404338495,0.3542116630669546,1.0270491794664247,0.4230769230769231,-0.00384151042588718,0.6457883369330454,0.016198704103671708,0.0,0.016198704103671708,-1.414,69.8,3.097560975609756,82,0,1.3242105263157895,463,0.9747368421052631,1185,2.4945263157894737,0.25684210526315787,0.6111111111111112,1.215121954645342,0.38444924406047515,58.149907931549734,0.06279687681592844,170,926
2015,California,ACC,1.6008353213450406,0.5017482517482518,235.87408882699722,0.4123672881590861,0.5691542288557214,0.786295767435764,0.5156626506024097,48.59690219758825,0.11710096915081505,0.4129353233830846,1.8484357087932868,0.45714285714285713,0.5945560306800526,0.27860696517412936,0.9870679597810507,0.5393103448275862,0.1556298123818236,0.7213930348258707,0.013930348258706468,0.0,0.013930348258706468,1.34,71.0,3.943396226415094,106,612,1.4746987951807229,518,1.2481927710843372,1295,3.12,0.1855421686746988,0.7205882352941176,1.199505477841872,0.5164179104477612,279.30730256723683,0.27791771399725057,171,1005,1.608081355752613,0.4262295081967213,105.92902390364728,0.24807733935280393,0.4330628803245436,0.9174214912753428,0.4646840148698885,80.5836069752254,0.14978365608777955,0.5456389452332657,1.6994872897166278,0.3253424657534247,105.92902390364728,0.21282040870660343,0.2961460446247465,0.999792185447158,0.515850144092219,0.1753887419076303,0.7038539553752535,0.016227180527383367,0.0,0.016227180527383367,-1.391,70.3,3.7,90,0,1.4070631970260223,635,1.1802973977695168,1696,3.1518587360594794,0.15985130111524162,0.7435897435897436,1.1465273618392102,0.4594320486815416,183.86334622622363,0.18647398197385764,171,986
2015,Central Michigan,Mid-American,1.5741729978077494,0.4472049689440994,160.23878522821747,0.3317573193130796,0.5662368112543963,0.7682714140850141,0.3792134831460674,-27.370506500826398,-0.07688344522704045,0.41735052754982416,1.8681455311324018,0.35034013605442177,0.3116654086265954,0.34466588511137164,0.9488374416565174,0.46869409660107336,0.06889989192104859,0.6553341148886284,0.012895662368112544,0.0,0.012895662368112544,1.404,70.4,3.4634146341463414,82,359,1.0084269662921348,307,0.8623595505617978,858,2.4109550561797755,0.2640449438202247,0.7045454545454546,1.208258628549712,0.42790152403282533,130.1446697200852,0.15257288361088536,151,853,1.4923821799477914,0.4112903225806452,108.22930290746518,0.2909389863103903,0.4708860759493671,0.8867840675908527,0.37346437346437344,-18.729051795070625,-0.0460173262778148,0.5151898734177215,1.7060334881580153,0.296875,108.22930290746518,0.29083852936015425,0.3240506329113924,0.9596220706332946,0.44756554307116103,0.017232085485450545,0.6759493670886076,0.007594936708860759,0.0,0.007594936708860759,-1.453,69.4,3.1641791044776117,67,0,0.8968058968058968,413,1.0147420147420148,1044,2.5643734643734644,0.2334152334152334,0.6590909090909091,1.139708634861481,0.3987341772151899,83.65659716543007,0.10589442679168365,148,790
2015,Charlotte,American Athletic,1.4715944430226375,0.3137254901960784,-44.35966694730446,-0.10872467389045211,0.42902208201892744,0.8962005951399944,0.3931947069943289,20.06752141253624,0.03793482308607985,0.5562565720294427,1.5826092188988212,0.24620060790273557,-0.05421640657098589,0.3459516298633018,0.9059531555596425,0.432475884244373,-0.01500966992376517,0.6540483701366983,0.024185068349106203,0.0,0.024185068349106203,1.284,71.8,2.5454545454545454,66,501,0.947069943289225,500,0.945179584120983,1415,2.674291115311909,0.19848771266540643,0.8,1.0625507016467095,0.36803364879074657,-27.173212454436293,-0.02857330436849242,180,951,1.7690865576906434,0.38369304556354916,107.56026170377618,0.25793827746708914,0.4517876489707476,0.9628939705281474,0.4171779141104294,29.980666861032727,0.061310157180026026,0.5297941495124594,1.8573734756230857,0.32558139534883723,107.56026170377618,0.2958192842809438,0.3261105092091008,1.0474067293818905,0.454983922829582,0.07629229872047785,0.6738894907908992,0.010834236186348862,0.0,0.010834236186348862,-1.638,66.7,3.195876288659794,97,0,1.6543967280163598,556,1.1370143149284253,1326,2.710633946830266,0.23517382413087934,0.6507936507936508,1.2557446326145338,0.41278439869989164,136.4954143727013,0.1478823557667403,175,923
